ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,PAYMENTFULLNAME
10382,20,100,3,2654.4,2/17/2005,Shipped,1,2,2005,Trucks and Buses,127,S24_2300,Office Supplies,Pen,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Nelson Valarie
10412,70,100,10,8498,5/3/2005,Shipped,2,5,2005,Trucks and Buses,127,S24_2300,Office Supplies,Pen,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,Freyre Diego
10425,49,100,9,5510.54,5/31/2005,In Process,2,5,2005,Trucks and Buses,127,S24_2300,Office Supplies,Pen,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,Labrune Janine
10108,35,58.87,15,2060.45,3/3/2003,Shipped,1,3,2003,Motorcycles,69,S24_2360,Office Supplies,Eraser,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small,Cruz Arnold
10121,32,76.88,2,2460.16,5/7/2003,Shipped,2,5,2003,Motorcycles,69,S24_2360,Office Supplies,Eraser,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,Henriot Paul
10135,29,61.64,16,1787.56,7/2/2003,Shipped,3,7,2003,Motorcycles,69,S24_2360,Office Supplies,Eraser,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Nelson Valarie
10145,27,60.95,3,1645.65,8/25/2003,Shipped,3,8,2003,Motorcycles,69,S24_2360,Office Supplies,Eraser,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie,Small,Young Julie
10159,27,80.34,11,2169.18,10/10/2003,Shipped,4,10,2003,Motorcycles,69,S24_2360,Office Supplies,Eraser,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Small,Brown Julie
10169,38,74.11,11,2816.18,11/4/2003,Shipped,4,11,2003,Motorcycles,69,S24_2360,Office Supplies,Eraser,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,O'Hara Anna
10180,35,72.03,6,2521.05,11/11/2003,Shipped,4,11,2003,Motorcycles,69,S24_2360,Office Supplies,Eraser,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,Rance Martine
10190,42,76.19,3,3199.98,11/19/2003,Shipped,4,11,2003,Motorcycles,69,S24_2360,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10211,21,63.72,11,1338.12,1/15/2004,Shipped,1,1,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small,Perrier Dominique
10224,37,80.34,4,2972.58,2/21/2004,Shipped,1,2,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small,Rance Martine
10237,26,79.65,4,2070.9,4/5/2004,Shipped,2,4,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Small,Frick Michael
10252,47,65.8,8,3092.6,5/26/2004,Shipped,2,5,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium,Perrier Dominique
10264,37,65.1,6,2408.7,6/30/2004,Shipped,2,6,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Small,Yoshido Juri
10276,46,75.49,12,3472.54,8/2/2004,Shipped,3,8,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Medium,Barajas Miguel
10285,38,59.56,3,2263.28,8/27/2004,Shipped,3,8,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small,Hernandez Marta
10299,33,66.49,6,2194.17,9/30/2004,Shipped,3,9,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,Karttunen Matti
10309,24,56.1,2,1346.4,10/15/2004,Shipped,4,10,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,Bergulfsen Jonas
10319,31,81.73,7,2533.63,11/3/2004,Shipped,4,11,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee,Small,Kuo Kee
10330,42,81.03,1,3403.26,11/16/2004,Shipped,4,11,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,Cruz Arnold
10341,32,100,6,3307.2,11/24/2004,Shipped,4,11,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,Pipps Georg
10355,41,70.65,3,2896.65,12/7/2004,Shipped,4,12,2004,Motorcycles,69,S24_2360,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10363,43,61.23,14,2632.89,1/6/2005,Shipped,1,1,2005,Motorcycles,69,S24_2360,Office Supplies,Eraser,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,Suominen Kalle
10375,20,100,14,2046,2/3/2005,Shipped,1,2,2005,Motorcycles,69,S24_2360,Office Supplies,Eraser,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,Labrune Janine
10390,35,65.13,4,2279.55,3/4/2005,Shipped,1,3,2005,Motorcycles,69,S24_2360,Office Supplies,Eraser,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Nelson Valarie
10403,27,79.65,4,2150.55,4/8/2005,Shipped,2,4,2005,Motorcycles,69,S24_2360,Office Supplies,Eraser,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small,Devon Elizabeth
10110,43,78.15,11,3360.45,3/18/2003,Shipped,1,3,2003,Classic Cars,90,S24_2766,Office Supplies,Eraser,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,Ashworth Victoria
10124,32,72.7,10,2326.4,5/21/2003,Shipped,2,5,2003,Classic Cars,90,S24_2766,Office Supplies,Eraser,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small,King Sue
10148,21,73.6,4,1545.6,9/11/2003,Shipped,3,9,2003,Classic Cars,90,S24_2766,Office Supplies,Eraser,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,O'Hara Anna
10161,20,100,3,2144.6,10/17/2003,Shipped,4,10,2003,Classic Cars,90,S24_2766,Office Supplies,Eraser,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,Ibsen Palle
10172,22,74.51,1,1639.22,11/5/2003,Shipped,4,11,2003,Classic Cars,90,S24_2766,Office Supplies,Eraser,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie,Small,King Julie
10182,36,73.6,14,2649.6,11/12/2003,Shipped,4,11,2003,Classic Cars,90,S24_2766,Office Supplies,Eraser,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Nelson Valarie
10192,46,83.6,2,3845.6,11/20/2003,Shipped,4,11,2003,Classic Cars,90,S24_2766,Office Supplies,Eraser,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Medium,Young Valarie
10204,47,96.32,8,4527.04,12/2/2003,Shipped,4,12,2003,Classic Cars,90,S24_2766,Office Supplies,Eraser,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,Young Jeff
10212,45,88.14,1,3966.3,1/16/2004,Shipped,1,1,2004,Classic Cars,90,S24_2766,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10227,47,88.14,14,4142.58,3/2/2004,Shipped,1,3,2004,Classic Cars,90,S24_2766,Office Supplies,Eraser,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,Saveley Mary
10241,47,94.5,6,4441.5,4/13/2004,Shipped,2,4,2004,Classic Cars,90,S24_2766,Office Supplies,Eraser,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium,Citeaux Frederique
10267,38,87.24,3,3315.12,7/7/2004,Shipped,3,7,2004,Classic Cars,90,S24_2766,Office Supplies,Eraser,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Medium,Young Jeff
10279,49,79.97,3,3918.53,8/9/2004,Shipped,3,8,2004,Classic Cars,90,S24_2766,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10288,35,80.87,9,2830.45,9/1/2004,Shipped,3,9,2004,Classic Cars,90,S24_2766,Office Supplies,Eraser,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,Victorino Wendy
10302,49,100,5,5298.86,10/6/2003,Shipped,4,10,2003,Classic Cars,90,S24_2766,Office Supplies,Eraser,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,Devon Elizabeth
10311,28,93.6,4,2620.8,10/16/2004,Shipped,4,10,2004,Classic Cars,90,S24_2766,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10321,30,72.7,1,2181,11/4/2004,Shipped,4,11,2004,Classic Cars,90,S24_2766,Office Supplies,Eraser,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small,Benitez Violeta
10332,39,86.72,7,3382.08,11/17/2004,Shipped,4,11,2004,Classic Cars,90,S24_2766,Office Supplies,Eraser,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,Ashworth Victoria
10346,25,100,1,2876.75,11/29/2004,Shipped,4,11,2004,Classic Cars,90,S24_2766,Office Supplies,Eraser,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue,Small,King Sue
10368,40,100,2,4107.2,1/19/2005,Shipped,1,1,2005,Classic Cars,90,S24_2766,Office Supplies,Eraser,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10380,36,37.5,6,1350,2/16/2005,Shipped,1,2,2005,Classic Cars,90,S24_2766,Office Supplies,Eraser,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10407,76,94.5,6,7182,4/22/2005,On Hold,2,4,2005,Classic Cars,90,S24_2766,Office Supplies,Eraser,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Large,Frick Sue
10420,39,100,9,3933.93,5/29/2005,In Process,2,5,2005,Classic Cars,90,S24_2766,Office Supplies,Eraser,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Huxley Adrian
10104,44,39.6,10,1742.4,1/31/2003,Shipped,1,1,2003,Classic Cars,35,S24_2840,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10114,24,30.06,1,721.44,4/1/2003,Shipped,2,4,2003,Classic Cars,35,S24_2840,Office Supplies,Pencil,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,Bertrand Marie
10127,39,38.19,12,1489.41,6/3/2003,Shipped,2,6,2003,Classic Cars,35,S24_2840,Office Supplies,Pencil,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small,Young Jeff
10141,21,42.43,6,891.03,8/1/2003,Shipped,3,8,2003,Classic Cars,35,S24_2840,Office Supplies,Pencil,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,Suominen Kalle
10151,30,40.31,4,1209.3,9/21/2003,Shipped,3,9,2003,Classic Cars,35,S24_2840,Office Supplies,Pencil,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Koskitalo Pirkko
10165,27,31.82,13,859.14,10/22/2003,Shipped,4,10,2003,Classic Cars,35,S24_2840,Office Supplies,Pencil,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Small,Natividad Eric
10175,37,31.12,2,1151.44,11/6/2003,Shipped,4,11,2003,Classic Cars,35,S24_2840,Office Supplies,Pencil,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,Brown Ann
10184,42,31.82,7,1336.44,11/14/2003,Shipped,4,11,2003,Classic Cars,35,S24_2840,Office Supplies,Pencil,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",,Sevilla,,41101,Spain,EMEA,Roel,Jose Pedro,Small,Roel JosePedro
10195,32,28.29,7,905.28,11/25/2003,Shipped,4,11,2003,Classic Cars,35,S24_2840,Office Supplies,Pencil,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small,Frick Steve
10207,42,29.7,8,1247.4,12/9/2003,Shipped,4,12,2003,Classic Cars,35,S24_2840,Office Supplies,Pencil,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Small,Franco Valarie
10219,21,40.31,3,846.51,2/10/2004,Shipped,1,2,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,NA,Taylor,Sue,Small,Taylor Sue
10229,33,32.88,2,1085.04,3/11/2004,Shipped,1,3,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Nelson Valarie
10246,49,36.07,6,1767.43,5/5/2004,Shipped,2,5,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10259,31,33.24,5,1030.44,6/15/2004,Shipped,2,6,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small,Victorino Wendy
10271,38,41.72,6,1585.36,7/20/2004,Shipped,3,7,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Nelson Valarie
10281,20,40.66,2,813.2,8/19/2004,Shipped,3,8,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Small,Yu Kyung
10292,39,30.06,9,1172.34,9/8/2004,Shipped,3,9,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,Yu Kwai
10305,48,31.47,6,1510.56,10/13/2004,Shipped,4,10,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Small,Hernandez Marta
10314,39,37.13,15,1448.07,10/22/2004,Shipped,4,10,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,Ibsen Palle
10324,30,100,9,3338.1,11/5/2004,Shipped,4,11,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael,Medium,Frick Michael
10335,33,37.13,2,1225.29,11/19/2004,Shipped,4,11,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Nelson Valarie
10349,36,37.13,3,1336.68,12/1/2004,Shipped,4,12,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Small,Young Jeff
10358,36,82.94,4,2985.84,12/10/2004,Shipped,4,12,2004,Classic Cars,35,S24_2840,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10371,45,100,8,5545.8,1/23/2005,Shipped,1,1,2005,Classic Cars,35,S24_2840,Office Supplies,Pencil,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10383,40,100,3,6089.6,2/22/2005,Shipped,1,2,2005,Classic Cars,35,S24_2840,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10394,46,38.9,6,1789.4,3/15/2005,Shipped,1,3,2005,Classic Cars,35,S24_2840,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10412,30,36.07,6,1082.1,5/3/2005,Shipped,2,5,2005,Classic Cars,35,S24_2840,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10425,31,33.24,5,1030.44,5/31/2005,In Process,2,5,2005,Classic Cars,35,S24_2840,Office Supplies,Pencil,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,Labrune Janine
10106,49,74.68,13,3659.32,2/17/2003,Shipped,1,2,2003,Planes,68,S24_2841,Office Supplies,Pencil,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,Rovelli Giovanni
10119,41,59.6,4,2443.6,4/28/2003,Shipped,2,4,2003,Planes,68,S24_2841,Office Supplies,Pencil,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,Pipps Georg
10131,35,67.14,5,2349.9,6/16/2003,Shipped,2,6,2003,Planes,68,S24_2841,Office Supplies,Pencil,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Small,Lewis Dan
10143,27,60.97,8,1646.19,8/10/2003,Shipped,3,8,2003,Planes,68,S24_2841,Office Supplies,Pencil,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,Tam WingC
10155,23,72.62,6,1670.26,10/6/2003,Shipped,4,10,2003,Planes,68,S24_2841,Office Supplies,Pencil,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,Karttunen Matti
10167,21,69.88,2,1467.48,10/23/2003,Cancelled,4,10,2003,Planes,68,S24_2841,Office Supplies,Pencil,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,Larsson Maria
10178,34,80.84,5,2748.56,11/8/2003,Shipped,4,11,2003,Planes,68,S24_2841,Office Supplies,Pencil,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,Roulet Annette
10186,22,69.2,2,1522.4,11/14/2003,Shipped,4,11,2003,Planes,68,S24_2841,Office Supplies,Pencil,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,Hardy Thomas
10198,48,67.82,5,3255.36,11/27/2003,Shipped,4,11,2003,Planes,68,S24_2841,Office Supplies,Pencil,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,Cruz Arnold
10209,43,82.21,1,3535.03,1/9/2004,Shipped,1,1,2004,Planes,68,S24_2841,Office Supplies,Pencil,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Medium,Chandler Michael
10222,32,81.53,5,2608.96,2/19/2004,Shipped,1,2,2004,Planes,68,S24_2841,Office Supplies,Pencil,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small,Thompson Valarie
10249,20,67.82,1,1356.4,5/8/2004,Shipped,2,5,2004,Planes,68,S24_2841,Office Supplies,Pencil,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Small,Tseng Kyung
10262,24,67.14,10,1611.36,6/24/2004,Cancelled,2,6,2004,Planes,68,S24_2841,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10274,40,65.08,2,2603.2,7/21/2004,Shipped,3,7,2004,Planes,68,S24_2841,Office Supplies,Pencil,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small,Nelson Allen
10284,30,73.99,12,2219.7,8/21/2004,Shipped,3,8,2004,Planes,68,S24_2841,Office Supplies,Pencil,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,Klaeboe Jan
10296,21,71.25,8,1496.25,9/15/2004,Shipped,3,9,2004,Planes,68,S24_2841,Office Supplies,Pencil,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small,Donnermeyer Michael
10307,25,75.36,2,1884,10/14/2004,Shipped,4,10,2004,Planes,68,S24_2841,Office Supplies,Pencil,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small,Cervantes Francisca
10316,34,63.71,10,2166.14,11/1/2004,Shipped,4,11,2004,Planes,68,S24_2841,Office Supplies,Pencil,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,Bennett Helen
10328,48,58.92,1,2828.16,11/12/2004,Shipped,4,11,2004,Planes,68,S24_2841,Office Supplies,Pencil,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,Rovelli Giovanni
10339,55,100,12,6214.45,11/23/2004,Shipped,4,11,2004,Planes,68,S24_2841,Office Supplies,Pencil,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,Shimamura Akiko
10351,25,74.68,5,1867,12/3/2004,Shipped,4,12,2004,Planes,68,S24_2841,Office Supplies,Pencil,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Small,Brown Ann
10373,38,70.44,7,2676.72,1/31/2005,Shipped,1,1,2005,Planes,68,S24_2841,Office Supplies,Pencil,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Koskitalo Pirkko
10386,39,55.96,1,2182.44,3/1/2005,Resolved,1,3,2005,Planes,68,S24_2841,Office Supplies,Pencil,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
